,bus0,bus1,length,x,r,b,s_nom,num_parallel,type_info,kind
Branch_LVCableDist_mvgd_1056_lvgd_97731_245_LVCableDist_mvgd_1056_lvgd_97731_247,BranchTee_mvgd_1056_lvgd_97731_245,BranchTee_mvgd_1056_lvgd_97731_247,0.006,0.0004825486315913,0.0009839999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_247_LVCableDist_mvgd_1056_lvgd_97731_248,BranchTee_mvgd_1056_lvgd_97731_247,BranchTee_mvgd_1056_lvgd_97731_248,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_247_LVCableDist_mvgd_1056_lvgd_97731_249,BranchTee_mvgd_1056_lvgd_97731_247,BranchTee_mvgd_1056_lvgd_97731_249,0.006,0.0004825486315913,0.0009839999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_249_LVCableDist_mvgd_1056_lvgd_97731_250,BranchTee_mvgd_1056_lvgd_97731_249,BranchTee_mvgd_1056_lvgd_97731_250,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_249_LVCableDist_mvgd_1056_lvgd_97731_251,BranchTee_mvgd_1056_lvgd_97731_249,BranchTee_mvgd_1056_lvgd_97731_251,0.006,0.0004825486315913,0.0009839999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_251_LVCableDist_mvgd_1056_lvgd_97731_252,BranchTee_mvgd_1056_lvgd_97731_251,BranchTee_mvgd_1056_lvgd_97731_252,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_251_LVCableDist_mvgd_1056_lvgd_97731_253,BranchTee_mvgd_1056_lvgd_97731_251,BranchTee_mvgd_1056_lvgd_97731_253,0.006,0.0004825486315913,0.0009839999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_253_LVCableDist_mvgd_1056_lvgd_97731_254,BranchTee_mvgd_1056_lvgd_97731_253,BranchTee_mvgd_1056_lvgd_97731_254,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_25_LVCableDist_mvgd_1056_lvgd_97731_26,BranchTee_mvgd_1056_lvgd_97731_25,BranchTee_mvgd_1056_lvgd_97731_26,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_25_LVCableDist_mvgd_1056_lvgd_97731_27,BranchTee_mvgd_1056_lvgd_97731_25,BranchTee_mvgd_1056_lvgd_97731_27,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_27_LVCableDist_mvgd_1056_lvgd_97731_28,BranchTee_mvgd_1056_lvgd_97731_27,BranchTee_mvgd_1056_lvgd_97731_28,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_27_LVCableDist_mvgd_1056_lvgd_97731_29,BranchTee_mvgd_1056_lvgd_97731_27,BranchTee_mvgd_1056_lvgd_97731_29,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_29_LVCableDist_mvgd_1056_lvgd_97731_30,BranchTee_mvgd_1056_lvgd_97731_29,BranchTee_mvgd_1056_lvgd_97731_30,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_29_LVCableDist_mvgd_1056_lvgd_97731_31,BranchTee_mvgd_1056_lvgd_97731_29,BranchTee_mvgd_1056_lvgd_97731_31,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_31_LVCableDist_mvgd_1056_lvgd_97731_32,BranchTee_mvgd_1056_lvgd_97731_31,BranchTee_mvgd_1056_lvgd_97731_32,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_31_LVCableDist_mvgd_1056_lvgd_97731_33,BranchTee_mvgd_1056_lvgd_97731_31,BranchTee_mvgd_1056_lvgd_97731_33,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_33_LVCableDist_mvgd_1056_lvgd_97731_34,BranchTee_mvgd_1056_lvgd_97731_33,BranchTee_mvgd_1056_lvgd_97731_34,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_33_LVCableDist_mvgd_1056_lvgd_97731_35,BranchTee_mvgd_1056_lvgd_97731_33,BranchTee_mvgd_1056_lvgd_97731_35,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_35_LVCableDist_mvgd_1056_lvgd_97731_36,BranchTee_mvgd_1056_lvgd_97731_35,BranchTee_mvgd_1056_lvgd_97731_36,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_35_LVCableDist_mvgd_1056_lvgd_97731_37,BranchTee_mvgd_1056_lvgd_97731_35,BranchTee_mvgd_1056_lvgd_97731_37,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_37_LVCableDist_mvgd_1056_lvgd_97731_38,BranchTee_mvgd_1056_lvgd_97731_37,BranchTee_mvgd_1056_lvgd_97731_38,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_37_LVCableDist_mvgd_1056_lvgd_97731_39,BranchTee_mvgd_1056_lvgd_97731_37,BranchTee_mvgd_1056_lvgd_97731_39,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_39_LVCableDist_mvgd_1056_lvgd_97731_40,BranchTee_mvgd_1056_lvgd_97731_39,BranchTee_mvgd_1056_lvgd_97731_40,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_39_LVCableDist_mvgd_1056_lvgd_97731_41,BranchTee_mvgd_1056_lvgd_97731_39,BranchTee_mvgd_1056_lvgd_97731_41,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_3_LVCableDist_mvgd_1056_lvgd_97731_4,BranchTee_mvgd_1056_lvgd_97731_3,BranchTee_mvgd_1056_lvgd_97731_4,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_3_LVCableDist_mvgd_1056_lvgd_97731_5,BranchTee_mvgd_1056_lvgd_97731_3,BranchTee_mvgd_1056_lvgd_97731_5,0.051,0.0041016633685268,0.0083639999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_41_LVCableDist_mvgd_1056_lvgd_97731_42,BranchTee_mvgd_1056_lvgd_97731_41,BranchTee_mvgd_1056_lvgd_97731_42,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_41_LVCableDist_mvgd_1056_lvgd_97731_43,BranchTee_mvgd_1056_lvgd_97731_41,BranchTee_mvgd_1056_lvgd_97731_43,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_43_LVCableDist_mvgd_1056_lvgd_97731_44,BranchTee_mvgd_1056_lvgd_97731_43,BranchTee_mvgd_1056_lvgd_97731_44,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_43_LVCableDist_mvgd_1056_lvgd_97731_45,BranchTee_mvgd_1056_lvgd_97731_43,BranchTee_mvgd_1056_lvgd_97731_45,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_45_LVCableDist_mvgd_1056_lvgd_97731_46,BranchTee_mvgd_1056_lvgd_97731_45,BranchTee_mvgd_1056_lvgd_97731_46,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_45_LVCableDist_mvgd_1056_lvgd_97731_47,BranchTee_mvgd_1056_lvgd_97731_45,BranchTee_mvgd_1056_lvgd_97731_47,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_47_LVCableDist_mvgd_1056_lvgd_97731_48,BranchTee_mvgd_1056_lvgd_97731_47,BranchTee_mvgd_1056_lvgd_97731_48,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_47_LVCableDist_mvgd_1056_lvgd_97731_49,BranchTee_mvgd_1056_lvgd_97731_47,BranchTee_mvgd_1056_lvgd_97731_49,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_49_LVCableDist_mvgd_1056_lvgd_97731_50,BranchTee_mvgd_1056_lvgd_97731_49,BranchTee_mvgd_1056_lvgd_97731_50,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_49_LVCableDist_mvgd_1056_lvgd_97731_51,BranchTee_mvgd_1056_lvgd_97731_49,BranchTee_mvgd_1056_lvgd_97731_51,0.017,0.0013672211228422,0.0027879999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_51_LVCableDist_mvgd_1056_lvgd_97731_52,BranchTee_mvgd_1056_lvgd_97731_51,BranchTee_mvgd_1056_lvgd_97731_52,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_53_LVCableDist_mvgd_1056_lvgd_97731_54,BranchTee_mvgd_1056_lvgd_97731_53,BranchTee_mvgd_1056_lvgd_97731_54,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_53_LVCableDist_mvgd_1056_lvgd_97731_55,BranchTee_mvgd_1056_lvgd_97731_53,BranchTee_mvgd_1056_lvgd_97731_55,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_53_LVStation_mvgd_1056_lvgd_97731,BusBar_mvgd_1056_lvgd_97731_LV,BranchTee_mvgd_1056_lvgd_97731_53,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_55_LVCableDist_mvgd_1056_lvgd_97731_56,BranchTee_mvgd_1056_lvgd_97731_55,BranchTee_mvgd_1056_lvgd_97731_56,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_55_LVCableDist_mvgd_1056_lvgd_97731_57,BranchTee_mvgd_1056_lvgd_97731_55,BranchTee_mvgd_1056_lvgd_97731_57,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_57_LVCableDist_mvgd_1056_lvgd_97731_58,BranchTee_mvgd_1056_lvgd_97731_57,BranchTee_mvgd_1056_lvgd_97731_58,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_57_LVCableDist_mvgd_1056_lvgd_97731_59,BranchTee_mvgd_1056_lvgd_97731_57,BranchTee_mvgd_1056_lvgd_97731_59,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_59_LVCableDist_mvgd_1056_lvgd_97731_60,BranchTee_mvgd_1056_lvgd_97731_59,BranchTee_mvgd_1056_lvgd_97731_60,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_59_LVCableDist_mvgd_1056_lvgd_97731_61,BranchTee_mvgd_1056_lvgd_97731_59,BranchTee_mvgd_1056_lvgd_97731_61,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_5_LVCableDist_mvgd_1056_lvgd_97731_6,BranchTee_mvgd_1056_lvgd_97731_5,BranchTee_mvgd_1056_lvgd_97731_6,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_61_LVCableDist_mvgd_1056_lvgd_97731_62,BranchTee_mvgd_1056_lvgd_97731_61,BranchTee_mvgd_1056_lvgd_97731_62,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_61_LVCableDist_mvgd_1056_lvgd_97731_63,BranchTee_mvgd_1056_lvgd_97731_61,BranchTee_mvgd_1056_lvgd_97731_63,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_63_LVCableDist_mvgd_1056_lvgd_97731_64,BranchTee_mvgd_1056_lvgd_97731_63,BranchTee_mvgd_1056_lvgd_97731_64,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_63_LVCableDist_mvgd_1056_lvgd_97731_65,BranchTee_mvgd_1056_lvgd_97731_63,BranchTee_mvgd_1056_lvgd_97731_65,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_65_LVCableDist_mvgd_1056_lvgd_97731_66,BranchTee_mvgd_1056_lvgd_97731_65,BranchTee_mvgd_1056_lvgd_97731_66,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_65_LVCableDist_mvgd_1056_lvgd_97731_67,BranchTee_mvgd_1056_lvgd_97731_65,BranchTee_mvgd_1056_lvgd_97731_67,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_67_LVCableDist_mvgd_1056_lvgd_97731_68,BranchTee_mvgd_1056_lvgd_97731_67,BranchTee_mvgd_1056_lvgd_97731_68,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_67_LVCableDist_mvgd_1056_lvgd_97731_69,BranchTee_mvgd_1056_lvgd_97731_67,BranchTee_mvgd_1056_lvgd_97731_69,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_69_LVCableDist_mvgd_1056_lvgd_97731_70,BranchTee_mvgd_1056_lvgd_97731_69,BranchTee_mvgd_1056_lvgd_97731_70,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_69_LVCableDist_mvgd_1056_lvgd_97731_71,BranchTee_mvgd_1056_lvgd_97731_69,BranchTee_mvgd_1056_lvgd_97731_71,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_71_LVCableDist_mvgd_1056_lvgd_97731_72,BranchTee_mvgd_1056_lvgd_97731_71,BranchTee_mvgd_1056_lvgd_97731_72,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_71_LVCableDist_mvgd_1056_lvgd_97731_73,BranchTee_mvgd_1056_lvgd_97731_71,BranchTee_mvgd_1056_lvgd_97731_73,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_73_LVCableDist_mvgd_1056_lvgd_97731_74,BranchTee_mvgd_1056_lvgd_97731_73,BranchTee_mvgd_1056_lvgd_97731_74,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_73_LVCableDist_mvgd_1056_lvgd_97731_75,BranchTee_mvgd_1056_lvgd_97731_73,BranchTee_mvgd_1056_lvgd_97731_75,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_75_LVCableDist_mvgd_1056_lvgd_97731_76,BranchTee_mvgd_1056_lvgd_97731_75,BranchTee_mvgd_1056_lvgd_97731_76,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_75_LVCableDist_mvgd_1056_lvgd_97731_77,BranchTee_mvgd_1056_lvgd_97731_75,BranchTee_mvgd_1056_lvgd_97731_77,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_77_LVCableDist_mvgd_1056_lvgd_97731_78,BranchTee_mvgd_1056_lvgd_97731_77,BranchTee_mvgd_1056_lvgd_97731_78,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_77_LVCableDist_mvgd_1056_lvgd_97731_79,BranchTee_mvgd_1056_lvgd_97731_77,BranchTee_mvgd_1056_lvgd_97731_79,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_79_LVCableDist_mvgd_1056_lvgd_97731_80,BranchTee_mvgd_1056_lvgd_97731_79,BranchTee_mvgd_1056_lvgd_97731_80,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_79_LVCableDist_mvgd_1056_lvgd_97731_81,BranchTee_mvgd_1056_lvgd_97731_79,BranchTee_mvgd_1056_lvgd_97731_81,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_7_LVCableDist_mvgd_1056_lvgd_97731_8,BranchTee_mvgd_1056_lvgd_97731_7,BranchTee_mvgd_1056_lvgd_97731_8,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_7_LVCableDist_mvgd_1056_lvgd_97731_9,BranchTee_mvgd_1056_lvgd_97731_7,BranchTee_mvgd_1056_lvgd_97731_9,0.06,0.0048254863159139,0.0098399999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_7_LVStation_mvgd_1056_lvgd_97731,BusBar_mvgd_1056_lvgd_97731_LV,BranchTee_mvgd_1056_lvgd_97731_7,0.06,0.0048254863159139,0.0098399999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_81_LVCableDist_mvgd_1056_lvgd_97731_82,BranchTee_mvgd_1056_lvgd_97731_81,BranchTee_mvgd_1056_lvgd_97731_82,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_81_LVCableDist_mvgd_1056_lvgd_97731_83,BranchTee_mvgd_1056_lvgd_97731_81,BranchTee_mvgd_1056_lvgd_97731_83,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_83_LVCableDist_mvgd_1056_lvgd_97731_84,BranchTee_mvgd_1056_lvgd_97731_83,BranchTee_mvgd_1056_lvgd_97731_84,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_83_LVCableDist_mvgd_1056_lvgd_97731_85,BranchTee_mvgd_1056_lvgd_97731_83,BranchTee_mvgd_1056_lvgd_97731_85,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_85_LVCableDist_mvgd_1056_lvgd_97731_86,BranchTee_mvgd_1056_lvgd_97731_85,BranchTee_mvgd_1056_lvgd_97731_86,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_85_LVCableDist_mvgd_1056_lvgd_97731_87,BranchTee_mvgd_1056_lvgd_97731_85,BranchTee_mvgd_1056_lvgd_97731_87,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_87_LVCableDist_mvgd_1056_lvgd_97731_88,BranchTee_mvgd_1056_lvgd_97731_87,BranchTee_mvgd_1056_lvgd_97731_88,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_87_LVCableDist_mvgd_1056_lvgd_97731_89,BranchTee_mvgd_1056_lvgd_97731_87,BranchTee_mvgd_1056_lvgd_97731_89,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_89_LVCableDist_mvgd_1056_lvgd_97731_90,BranchTee_mvgd_1056_lvgd_97731_89,BranchTee_mvgd_1056_lvgd_97731_90,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_89_LVCableDist_mvgd_1056_lvgd_97731_91,BranchTee_mvgd_1056_lvgd_97731_89,BranchTee_mvgd_1056_lvgd_97731_91,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_91_LVCableDist_mvgd_1056_lvgd_97731_92,BranchTee_mvgd_1056_lvgd_97731_91,BranchTee_mvgd_1056_lvgd_97731_92,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_91_LVCableDist_mvgd_1056_lvgd_97731_93,BranchTee_mvgd_1056_lvgd_97731_91,BranchTee_mvgd_1056_lvgd_97731_93,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_93_LVCableDist_mvgd_1056_lvgd_97731_94,BranchTee_mvgd_1056_lvgd_97731_93,BranchTee_mvgd_1056_lvgd_97731_94,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_93_LVCableDist_mvgd_1056_lvgd_97731_95,BranchTee_mvgd_1056_lvgd_97731_93,BranchTee_mvgd_1056_lvgd_97731_95,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_95_LVCableDist_mvgd_1056_lvgd_97731_96,BranchTee_mvgd_1056_lvgd_97731_95,BranchTee_mvgd_1056_lvgd_97731_96,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_95_LVCableDist_mvgd_1056_lvgd_97731_97,BranchTee_mvgd_1056_lvgd_97731_95,BranchTee_mvgd_1056_lvgd_97731_97,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_97_LVCableDist_mvgd_1056_lvgd_97731_98,BranchTee_mvgd_1056_lvgd_97731_97,BranchTee_mvgd_1056_lvgd_97731_98,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97731_97_LVCableDist_mvgd_1056_lvgd_97731_99,BranchTee_mvgd_1056_lvgd_97731_97,BranchTee_mvgd_1056_lvgd_97731_99,0.014,0.0011259468070465,0.002296,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
Branch_LVCableDist_mvgd_1056_lvgd_97732_100_LVCableDist_mvgd_1056_lvgd_97732_99,BranchTee_mvgd_1056_lvgd_97732_99,BranchTee_mvgd_1056_lvgd_97732_100,0.011,0.0009330530181161,0.004939,0.0,0.0997661265159673,1.0,NAYY 4x1x50,cable
Branch_LVCableDist_mvgd_1056_lvgd_97732_101_LVCableDist_mvgd_1056_lvgd_97732_102,BranchTee_mvgd_1056_lvgd_97732_101,BranchTee_mvgd_1056_lvgd_97732_102,0.011,0.0009365087700351,0.009548,0.0,0.0852168997323887,1.0,NAYY 4x1x35,cable
Branch_LVCableDist_mvgd_1056_lvgd_97732_101_LVCableDist_mvgd_1056_lvgd_97732_103,BranchTee_mvgd_1056_lvgd_97732_101,BranchTee_mvgd_1056_lvgd_97732_103,0.01,0.0008042477193189,0.0016399999999999,0.0,0.2168527611076234,1.0,NAYY 4x1x185,cable
