,bus,p_set,type,annual_consumption,sector,voltage_level,p,geom
Charging_Point_LVGrid_97726_home_2,BranchTee_mvgd_1056_lvgd_97726_120,0.022,charging_point,,home,lv,0.022,POINT (10.800006584575627 50.09375581934322)
Charging_Point_LVGrid_97735_home_3,BranchTee_mvgd_1056_lvgd_97735_210,0.011,charging_point,,home,lv,0.011,POINT (10.807099393722748 50.10000000614748)
Charging_Point_LVGrid_97735_home_4,BranchTee_mvgd_1056_lvgd_97735_158,0.011,charging_point,,home,lv,0.011,POINT (10.807099393722748 50.10000000614748)
Charging_Point_LVGrid_97732_home_5,BranchTee_mvgd_1056_lvgd_97732_138,0.011,charging_point,,home,lv,0.011,POINT (10.804319592440798 50.10091881106606)
Charging_Point_LVGrid_97731_home_3,BranchTee_mvgd_1056_lvgd_97731_220,0.0147,charging_point,,home,lv,0.0147,POINT (10.801479317749232 50.09824131038624)
Charging_Point_LVGrid_97726_home_3,BranchTee_mvgd_1056_lvgd_97726_68,0.011,charging_point,,home,lv,0.011,POINT (10.798639363007048 50.09556373646057)
Charging_Point_LVGrid_97728_home_5,BranchTee_mvgd_1056_lvgd_97728_124,0.022,charging_point,,home,lv,0.022,POINT (10.79594957159515 50.10187669939613)
Charging_Point_LVGrid_97734_home_1,BranchTee_mvgd_1056_lvgd_97734_84,0.0257,charging_point,,home,lv,0.0257,POINT (10.808481643027108 50.09909104896056)
Charging_Point_LVGrid_97724_home_1,BranchTee_mvgd_1056_lvgd_97724_20,0.0037,charging_point,,home,lv,0.0037,POINT (10.794552042052233 50.101886444409296)
Charging_Point_LVGrid_97726_home_4,BranchTee_mvgd_1056_lvgd_97726_28,0.011,charging_point,,home,lv,0.011,POINT (10.798639363007048 50.09556373646057)
Charging_Point_LVGrid_97726_home_5,BranchTee_mvgd_1056_lvgd_97726_68,0.0037,charging_point,,home,lv,0.0037,POINT (10.798639363007048 50.09556373646057)
Charging_Point_LVGrid_97728_home_6,BranchTee_mvgd_1056_lvgd_97728_174,0.011,charging_point,,home,lv,0.011,POINT (10.79594957159515 50.10187669939613)
Charging_Point_LVGrid_97851_home_1,BranchTee_mvgd_1056_lvgd_97851_56,0.0037,charging_point,,home,lv,0.0037,POINT (10.753597805958645 50.07518951173914)
Charging_Point_LVGrid_97734_home_2,BranchTee_mvgd_1056_lvgd_97734_136,0.011,charging_point,,home,lv,0.011,POINT (10.811230711025726 50.09637402498606)
Charging_Point_LVGrid_99001_home_1,BranchTee_mvgd_1056_lvgd_99001_44,0.022,charging_point,,home,lv,0.022,POINT (10.663119623402766 50.09823061894814)
Charging_Point_LVGrid_97725_home_2,BranchTee_mvgd_1056_lvgd_97725_174,0.011,charging_point,,home,lv,0.011,POINT (10.795799728154801 50.09288608930136)
Charging_Point_LVGrid_98712_home_1,BranchTee_mvgd_1056_lvgd_98712_98,0.011,charging_point,,home,lv,0.011,POINT (10.688131022114632 50.08819172756695)
Charging_Point_LVGrid_98952_home_1,BranchTee_mvgd_1056_lvgd_98952_64,0.022,charging_point,,home,lv,0.022,POINT (10.758173263652598 50.099436606817314)
Charging_Point_LVGrid_97734_home_3,BranchTee_mvgd_1056_lvgd_97734_96,0.022,charging_point,,home,lv,0.022,POINT (10.809879088364884 50.099081133346324)
Charging_Point_LVGrid_97728_home_7,BranchTee_mvgd_1056_lvgd_97728_18,0.011,charging_point,,home,lv,0.011,POINT (10.798729588969447 50.100958098509984)
Charging_Point_LVGrid_97735_home_5,BranchTee_mvgd_1056_lvgd_97735_138,0.022,charging_point,,home,lv,0.022,POINT (10.807114591003835 50.10089906459909)
Charging_Point_LVGrid_97732_home_6,BranchTee_mvgd_1056_lvgd_97732_186,0.011,charging_point,,home,lv,0.011,POINT (10.804304447776364 50.10001975218671)
Charging_Point_LVGrid_98712_home_2,BranchTee_mvgd_1056_lvgd_98712_52,0.011,charging_point,,home,lv,0.011,POINT (10.688131022114632 50.08819172756695)
Charging_Point_LVGrid_97729_home_1,BranchTee_mvgd_1056_lvgd_97729_168,0.011,charging_point,,home,lv,0.011,POINT (10.8041681778814 50.09192821126599)
Charging_Point_LVGrid_99310_home_1,BranchTee_mvgd_1056_lvgd_99310_20,0.011,charging_point,,home,lv,0.011,POINT (10.786344548428094 50.112733272391225)
Charging_Point_LVGrid_97735_home_6,BranchTee_mvgd_1056_lvgd_97735_198,0.011,charging_point,,home,lv,0.011,POINT (10.807114591003835 50.10089906459909)
Charging_Point_LVGrid_97731_home_4,BranchTee_mvgd_1056_lvgd_97731_140,0.011,charging_point,,home,lv,0.011,POINT (10.805656412382355 50.09731271026506)
Charging_Point_LVGrid_97731_home_5,BranchTee_mvgd_1056_lvgd_97731_82,0.0367,charging_point,,home,lv,0.0367,POINT (10.805656412382355 50.09731271026506)
Charging_Point_LVGrid_98952_home_2,BranchTee_mvgd_1056_lvgd_98952_52,0.0147,charging_point,,home,lv,0.0147,POINT (10.758158988528969 50.09853754060612)
Charging_Point_LVGrid_97733_home_1,BranchTee_mvgd_1056_lvgd_97733_168,0.011,charging_point,,home,lv,0.011,POINT (10.809818098826707 50.09548489783291)
Charging_Point_LVGrid_97727_home_2,BranchTee_mvgd_1056_lvgd_97727_86,0.011,charging_point,,home,lv,0.011,POINT (10.800081895538824 50.098251123047454)
Charging_Point_LVGrid_97725_home_3,BranchTee_mvgd_1056_lvgd_97725_144,0.011,charging_point,,home,lv,0.011,POINT (10.799946348568724 50.090159571973714)
Charging_Point_LVGrid_98713_home_1,BranchTee_mvgd_1056_lvgd_98713_14,0.022,charging_point,,home,lv,0.022,POINT (10.689541146631068 50.08908236553307)
Charging_Point_LVGrid_97729_home_2,BranchTee_mvgd_1056_lvgd_97729_188,0.011,charging_point,,home,lv,0.011,POINT (10.802770940833451 50.09193805668056)
Charging_Point_LVGrid_97732_home_7,BranchTee_mvgd_1056_lvgd_97732_164,0.022,charging_point,,home,lv,0.022,POINT (10.805717091987468 50.10090894639465)
Charging_Point_LVGrid_97733_home_2,BranchTee_mvgd_1056_lvgd_97733_52,0.011,charging_point,,home,lv,0.011,POINT (10.809787608364841 50.09368677860785)
Charging_Point_LVGrid_98712_home_3,BranchTee_mvgd_1056_lvgd_98712_6,0.033,charging_point,,home,lv,0.033,POINT (10.688156927533823 50.08998988479965)
Charging_Point_LVGrid_97735_home_7,BranchTee_mvgd_1056_lvgd_97735_26,0.055,charging_point,,home,lv,0.055,POINT (10.808512089488975 50.10088916567939)
Charging_Point_LVGrid_97729_home_3,BranchTee_mvgd_1056_lvgd_97729_170,0.0147,charging_point,,home,lv,0.0147,POINT (10.802755829594123 50.09103899514106)
Charging_Point_LVGrid_97732_home_8,BranchTee_mvgd_1056_lvgd_97732_178,0.011,charging_point,,home,lv,0.011,POINT (10.801539684518545 50.10183754809762)
Charging_Point_LVGrid_97341_home_1,BranchTee_mvgd_1056_lvgd_97341_12,0.011,charging_point,,home,lv,0.011,POINT (10.76420924330762 50.1272702140657)
Charging_Point_LVGrid_97735_home_8,BranchTee_mvgd_1056_lvgd_97735_74,0.022,charging_point,,home,lv,0.022,POINT (10.80852731379522 50.101788223672166)
Charging_Point_LVGrid_97725_home_4,BranchTee_mvgd_1056_lvgd_97725_28,0.022,charging_point,,home,lv,0.022,POINT (10.799946348568724 50.090159571973714)
Charging_Point_LVGrid_98713_home_2,BranchTee_mvgd_1056_lvgd_98713_42,0.011,charging_point,,home,lv,0.011,POINT (10.689541146631068 50.08908236553307)
Charging_Point_LVGrid_97729_home_4,BranchTee_mvgd_1056_lvgd_97729_10,0.011,charging_point,,home,lv,0.011,POINT (10.802770940833451 50.09193805668056)
Charging_Point_LVGrid_97733_home_3,BranchTee_mvgd_1056_lvgd_97733_116,0.0147,charging_point,,home,lv,0.0147,POINT (10.809787608364841 50.09368677860785)
Charging_Point_LVGrid_98712_home_4,BranchTee_mvgd_1056_lvgd_98712_62,0.011,charging_point,,home,lv,0.011,POINT (10.688156927533823 50.08998988479965)
Charging_Point_LVGrid_97725_home_5,BranchTee_mvgd_1056_lvgd_97725_138,0.022,charging_point,,home,lv,0.022,POINT (10.798579226524764 50.09196749020144)
Charging_Point_LVGrid_97735_home_9,BranchTee_mvgd_1056_lvgd_97735_64,0.011,charging_point,,home,lv,0.011,POINT (10.808512089488975 50.10088916567939)
Charging_Point_LVGrid_97735_home_10,BranchTee_mvgd_1056_lvgd_97735_60,0.0147,charging_point,,home,lv,0.0147,POINT (10.808512089488975 50.10088916567939)
Charging_Point_LVGrid_97729_home_5,BranchTee_mvgd_1056_lvgd_97729_70,0.011,charging_point,,home,lv,0.011,POINT (10.802770940833451 50.09193805668056)
Charging_Point_LVGrid_97728_home_8,BranchTee_mvgd_1056_lvgd_97728_108,0.011,charging_point,,home,lv,0.011,POINT (10.798744629108342 50.10185715799602)
Charging_Point_LVGrid_97829_home_1,BranchTee_mvgd_1056_lvgd_97829_28,0.033,charging_point,,home,lv,0.033,POINT (10.771784630613796 50.07686616666115)
Charging_Point_LVGrid_99310_home_2,BranchTee_mvgd_1056_lvgd_99310_14,0.0147,charging_point,,home,lv,0.0147,POINT (10.786329736709945 50.11183421393861)
Charging_Point_LVGrid_97718_home_1,BranchTee_mvgd_1056_lvgd_97718_80,0.011,charging_point,,home,lv,0.011,POINT (10.787238295236246 50.082155510346595)
Charging_Point_LVGrid_97731_home_6,BranchTee_mvgd_1056_lvgd_97731_212,0.011,charging_point,,home,lv,0.011,POINT (10.80567158121218 50.098211769664246)
Charging_Point_LVGrid_97728_home_9,BranchTee_mvgd_1056_lvgd_97728_166,0.0574,charging_point,,home,lv,0.0574,POINT (10.800127090628145 50.10094830233528)
Charging_Point_LVGrid_99143_home_1,BranchTee_mvgd_1056_lvgd_99143_20,0.011,charging_point,,home,lv,0.011,POINT (10.733060237452747 50.10229827148781)
Charging_Point_LVGrid_99308_home_1,BranchTee_mvgd_1056_lvgd_99308_8,0.011,charging_point,,home,lv,0.011,POINT (10.78348981780428 50.109156273609685)
Charging_Point_LVGrid_97333_home_1,BranchTee_mvgd_1056_lvgd_97333_18,0.011,charging_point,,home,lv,0.011,POINT (10.740354729267406 50.12203257844166)
Charging_Point_LVGrid_97723_home_6,BranchTee_mvgd_1056_lvgd_97723_100,0.022,charging_point,,home,lv,0.022,POINT (10.794477243049505 50.09739114136336)
Charging_Point_LVGrid_97851_home_2,BranchTee_mvgd_1056_lvgd_97851_50,0.011,charging_point,,home,lv,0.011,POINT (10.753626164300272 50.07698765785446)
Charging_Point_LVGrid_504532_home_1,BranchTee_mvgd_1056_lvgd_504532_8,0.0037,charging_point,,home,lv,0.0037,POINT (10.753938282322014 50.09676720039985)
Charging_Point_LVGrid_99143_home_2,BranchTee_mvgd_1056_lvgd_99143_34,0.022,charging_point,,home,lv,0.022,POINT (10.731648908057263 50.10140817664777)
Charging_Point_LVGrid_97195_home_1,BranchTee_mvgd_1056_lvgd_97195_8,0.011,charging_point,,home,lv,0.011,POINT (10.780826691801723 50.117266972964025)
Charging_Point_LVGrid_97334_home_1,BranchTee_mvgd_1056_lvgd_97334_12,0.0037,charging_point,,home,lv,0.0037,POINT (10.744549113058632 50.12200528261853)
Charging_Point_LVGrid_97722_home_10,BranchTee_mvgd_1056_lvgd_97722_66,0.011,charging_point,,home,lv,0.011,POINT (10.794402461654645 50.09289583220401)
Charging_Point_LVGrid_97734_home_4,BranchTee_mvgd_1056_lvgd_97734_54,0.011,charging_point,,home,lv,0.011,POINT (10.807084197157266 50.09910094745141)
Charging_Point_LVGrid_99310_home_3,BranchTee_mvgd_1056_lvgd_99310_32,0.011,charging_point,,home,lv,0.011,POINT (10.786329736709945 50.11183421393861)
Charging_Point_LVGrid_97718_home_2,BranchTee_mvgd_1056_lvgd_97718_22,0.0147,charging_point,,home,lv,0.0147,POINT (10.787238295236246 50.082155510346595)
Charging_Point_LVGrid_97728_home_10,BranchTee_mvgd_1056_lvgd_97728_102,0.011,charging_point,,home,lv,0.011,POINT (10.800127090628145 50.10094830233528)
Charging_Point_LVGrid_97729_home_6,BranchTee_mvgd_1056_lvgd_97729_130,0.0147,charging_point,,home,lv,0.0147,POINT (10.801373703257418 50.091947884974665)
Charging_Point_LVGrid_97733_home_4,BranchTee_mvgd_1056_lvgd_97733_120,0.044,charging_point,,home,lv,0.044,POINT (10.81120016652547 50.09457590668081)
Charging_Point_LVGrid_97723_home_7,BranchTee_mvgd_1056_lvgd_97723_26,0.011,charging_point,,home,lv,0.011,POINT (10.794477243049505 50.09739114136336)
Charging_Point_LVGrid_97851_home_3,BranchTee_mvgd_1056_lvgd_97851_38,0.0147,charging_point,,home,lv,0.0147,POINT (10.753626164300272 50.07698765785446)
Charging_Point_LVGrid_504532_home_2,BranchTee_mvgd_1056_lvgd_504532_16,0.022,charging_point,,home,lv,0.022,POINT (10.753938282322014 50.09676720039985)
Charging_Point_LVGrid_99143_home_3,BranchTee_mvgd_1056_lvgd_99143_10,0.011,charging_point,,home,lv,0.011,POINT (10.731648908057263 50.10140817664777)
Charging_Point_LVGrid_97851_home_4,BranchTee_mvgd_1056_lvgd_97851_14,0.011,charging_point,,home,lv,0.011,POINT (10.753583627788768 50.07429043831303)
Charging_Point_LVGrid_97731_home_7,BranchTee_mvgd_1056_lvgd_97731_168,0.022,charging_point,,home,lv,0.022,POINT (10.804289303825058 50.099120693062915)
Charging_Point_LVGrid_99143_home_4,BranchTee_mvgd_1056_lvgd_99143_24,0.0367,charging_point,,home,lv,0.0367,POINT (10.733060237452747 50.10229827148781)
Charging_Point_LVGrid_97731_home_8,BranchTee_mvgd_1056_lvgd_97731_88,0.022,charging_point,,home,lv,0.022,POINT (10.804289303825058 50.099120693062915)
Charging_Point_LVGrid_97255_home_1,BranchTee_mvgd_1056_lvgd_97255_64,0.011,charging_point,,home,lv,0.011,POINT (10.674591316343463 50.11884379374949)
Charging_Point_LVGrid_98951_home_1,BranchTee_mvgd_1056_lvgd_98951_124,0.0257,charging_point,,home,lv,0.0257,POINT (10.758101894755638 50.094941273318554)
Charging_Point_LVGrid_97340_home_1,BranchTee_mvgd_1056_lvgd_97340_38,0.011,charging_point,,home,lv,0.011,POINT (10.762796589746088 50.12638051282451)
Charging_Point_LVGrid_97340_home_2,BranchTee_mvgd_1056_lvgd_97340_6,0.022,charging_point,,home,lv,0.022,POINT (10.764194841942437 50.12637115620669)
Charging_Point_LVGrid_99002_home_1,BranchTee_mvgd_1056_lvgd_99002_10,0.033,charging_point,,home,lv,0.033,POINT (10.665901971629665 50.09731525389838)
Charging_Point_LVGrid_97718_home_3,BranchTee_mvgd_1056_lvgd_97718_4,0.011,charging_point,,home,lv,0.011,POINT (10.784488675851893 50.084871968024885)
Charging_Point_LVGrid_99308_home_2,BranchTee_mvgd_1056_lvgd_99308_18,0.0147,charging_point,,home,lv,0.0147,POINT (10.780723737176489 50.110973561377385)
Charging_Point_LVGrid_99159_home_1,BranchTee_mvgd_1056_lvgd_99159_34,0.011,charging_point,,home,lv,0.011,POINT (10.691159496872483 50.10435820262947)
Charging_Point_LVGrid_97735_home_11,BranchTee_mvgd_1056_lvgd_97735_206,0.011,charging_point,,home,lv,0.011,POINT (10.80849686589962 50.09999010744221)
Charging_Point_LVGrid_98713_home_3,BranchTee_mvgd_1056_lvgd_98713_38,0.011,charging_point,,home,lv,0.011,POINT (10.689554125940738 50.08998144384445)
Charging_Point_LVGrid_97735_home_12,BranchTee_mvgd_1056_lvgd_97735_86,0.033,charging_point,,home,lv,0.033,POINT (10.811307084861905 50.10086931646764)
Charging_Point_LVGrid_97733_home_5,BranchTee_mvgd_1056_lvgd_97733_28,0.022,charging_point,,home,lv,0.022,POINT (10.811184895353907 50.093676847160964)
Charging_Point_LVGrid_97255_home_2,BranchTee_mvgd_1056_lvgd_97255_66,0.0037,charging_point,,home,lv,0.0037,POINT (10.674591316343463 50.11884379374949)
Charging_Point_LVGrid_98951_home_2,BranchTee_mvgd_1056_lvgd_98951_98,0.0257,charging_point,,home,lv,0.0257,POINT (10.753924088125078 50.095868132853866)
Charging_Point_LVGrid_97340_home_3,BranchTee_mvgd_1056_lvgd_97340_50,0.011,charging_point,,home,lv,0.011,POINT (10.762796589746088 50.12638051282451)
Charging_Point_LVGrid_97340_home_4,BranchTee_mvgd_1056_lvgd_97340_18,0.011,charging_point,,home,lv,0.011,POINT (10.764194841942437 50.12637115620669)
Charging_Point_LVGrid_99002_home_2,BranchTee_mvgd_1056_lvgd_99002_10,0.022,charging_point,,home,lv,0.022,POINT (10.664529578415436 50.09912156367719)
Charging_Point_LVGrid_97334_home_2,BranchTee_mvgd_1056_lvgd_97334_32,0.0147,charging_point,,home,lv,0.0147,POINT (10.741766834228244 50.12292255923947)
Charging_Point_LVGrid_97734_home_5,BranchTee_mvgd_1056_lvgd_97734_60,0.011,charging_point,,home,lv,0.011,POINT (10.80706900130734 50.09820188851082)
Charging_Point_LVGrid_99159_home_2,BranchTee_mvgd_1056_lvgd_99159_18,0.022,charging_point,,home,lv,0.022,POINT (10.691159496872483 50.10435820262947)
Charging_Point_LVGrid_97721_home_1,BranchTee_mvgd_1056_lvgd_97721_12,0.033,charging_point,,home,lv,0.033,POINT (10.790017335072214 50.08123711751342)
Charging_Point_LVGrid_97735_home_13,BranchTee_mvgd_1056_lvgd_97735_56,0.011,charging_point,,home,lv,0.011,POINT (10.80849686589962 50.09999010744221)
Charging_Point_LVGrid_98713_home_4,BranchTee_mvgd_1056_lvgd_98713_44,0.022,charging_point,,home,lv,0.022,POINT (10.689554125940738 50.08998144384445)
Charging_Point_LVGrid_98712_home_5,BranchTee_mvgd_1056_lvgd_98712_66,0.044,charging_point,,home,lv,0.044,POINT (10.688143974519335 50.089090806305485)
Charging_Point_LVGrid_97721_home_2,BranchTee_mvgd_1056_lvgd_97721_74,0.0147,charging_point,,home,lv,0.0147,POINT (10.790017335072214 50.08123711751342)
Charging_Point_LVGrid_98712_home_6,BranchTee_mvgd_1056_lvgd_98712_12,0.011,charging_point,,home,lv,0.011,POINT (10.68675972867426 50.089998308634705)
Charging_Point_LVGrid_97735_home_14,BranchTee_mvgd_1056_lvgd_97735_80,0.011,charging_point,,home,lv,0.011,POINT (10.80849686589962 50.09999010744221)
Charging_Point_LVGrid_97101_home_1,BranchTee_mvgd_1056_lvgd_97101_42,0.0147,charging_point,,home,lv,0.0147,POINT (10.705228627529795 50.110566150416616)
Charging_Point_LVGrid_439483_home_1,BranchTee_mvgd_1056_lvgd_439483_10,0.011,charging_point,,home,lv,0.011,POINT (10.714703618815054 50.08982657911632)
Charging_Point_LVGrid_97725_home_6,BranchTee_mvgd_1056_lvgd_97725_12,0.011,charging_point,,home,lv,0.011,POINT (10.798594259583602 50.09286655213346)
Charging_Point_LVGrid_97722_home_11,BranchTee_mvgd_1056_lvgd_97722_4,0.022,charging_point,,home,lv,0.022,POINT (10.79165263601173 50.09561245413896)
Charging_Point_LVGrid_99309_home_1,BranchTee_mvgd_1056_lvgd_99309_18,0.011,charging_point,,home,lv,0.011,POINT (10.787712721525361 50.11092551088771)
Charging_Point_LVGrid_99309_home_2,BranchTee_mvgd_1056_lvgd_99309_54,0.011,charging_point,,home,lv,0.011,POINT (10.786314925689435 50.110935155242416)
Charging_Point_LVGrid_99002_home_3,BranchTee_mvgd_1056_lvgd_99002_10,0.011,charging_point,,home,lv,0.011,POINT (10.664517066534302 50.098222484571465)
Charging_Point_LVGrid_97255_home_3,BranchTee_mvgd_1056_lvgd_97255_8,0.011,charging_point,,home,lv,0.011,POINT (10.674604026141559 50.11974286602127)
Charging_Point_LVGrid_99296_home_1,BranchTee_mvgd_1056_lvgd_99296_8,0.011,charging_point,,home,lv,0.011,POINT (10.821213260908298 50.107991746345164)
Charging_Point_LVGrid_97828_home_1,BranchTee_mvgd_1056_lvgd_97828_38,0.011,charging_point,,home,lv,0.011,POINT (10.770373333713362 50.075976544314614)
Charging_Point_LVGrid_97718_home_4,BranchTee_mvgd_1056_lvgd_97718_46,0.022,charging_point,,home,lv,0.022,POINT (10.784473912025247 50.08397290178694)
Charging_Point_LVGrid_97724_home_2,BranchTee_mvgd_1056_lvgd_97724_38,0.0147,charging_point,,home,lv,0.0147,POINT (10.793169447589218 50.1027952323848)
Charging_Point_LVGrid_97334_home_3,BranchTee_mvgd_1056_lvgd_97334_32,0.0037,charging_point,,home,lv,0.0037,POINT (10.745947240008945 50.12199614974455)
Charging_Point_LVGrid_97829_home_2,BranchTee_mvgd_1056_lvgd_97829_10,0.011,charging_point,,home,lv,0.011,POINT (10.771726550341725 50.07326988396645)
Charging_Point_LVGrid_97290_home_1,BranchTee_mvgd_1056_lvgd_97290_36,0.0037,charging_point,,home,lv,0.0037,POINT (10.716572970454386 50.1212852761271)
Charging_Point_LVGrid_97101_home_2,BranchTee_mvgd_1056_lvgd_97101_42,0.022,charging_point,,home,lv,0.022,POINT (10.705228627529795 50.110566150416616)
Charging_Point_LVGrid_439483_home_2,BranchTee_mvgd_1056_lvgd_439483_10,0.011,charging_point,,home,lv,0.011,POINT (10.714703618815054 50.08982657911632)
Charging_Point_LVGrid_97341_home_2,BranchTee_mvgd_1056_lvgd_97341_18,0.0147,charging_point,,home,lv,0.0147,POINT (10.767005798878898 50.12725144901871)
Charging_Point_LVGrid_97254_home_1,BranchTee_mvgd_1056_lvgd_97254_56,0.044,charging_point,,home,lv,0.044,POINT (10.67179522500663 50.118860293330286)
Charging_Point_LVGrid_97722_home_12,BranchTee_mvgd_1056_lvgd_97722_238,0.022,charging_point,,home,lv,0.022,POINT (10.79165263601173 50.09561245413896)
Charging_Point_LVGrid_99296_home_2,BranchTee_mvgd_1056_lvgd_99296_18,0.011,charging_point,,home,lv,0.011,POINT (10.821213260908298 50.107991746345164)
Charging_Point_LVGrid_99159_home_3,BranchTee_mvgd_1056_lvgd_99159_26,0.011,charging_point,,home,lv,0.011,POINT (10.691172512892079 50.10525727661165)
Charging_Point_LVGrid_97255_home_4,BranchTee_mvgd_1056_lvgd_97255_68,0.011,charging_point,,home,lv,0.011,POINT (10.673180588032661 50.117952979412735)
Charging_Point_LVGrid_97828_home_2,BranchTee_mvgd_1056_lvgd_97828_52,0.0037,charging_point,,home,lv,0.0037,POINT (10.770373333713362 50.075976544314614)
Charging_Point_LVGrid_97735_home_15,BranchTee_mvgd_1056_lvgd_97735_126,0.011,charging_point,,home,lv,0.011,POINT (10.811291808656128 50.09997025866043)
Charging_Point_LVGrid_97254_home_2,BranchTee_mvgd_1056_lvgd_97254_10,0.011,charging_point,,home,lv,0.011,POINT (10.668999131899234 50.11887672438259)
Charging_Point_LVGrid_99001_home_2,BranchTee_mvgd_1056_lvgd_99001_28,0.011,charging_point,,home,lv,0.011,POINT (10.660299871674429 50.09644867633317)
Charging_Point_LVGrid_99159_home_4,BranchTee_mvgd_1056_lvgd_99159_36,0.0367,charging_point,,home,lv,0.0367,POINT (10.693954733194758 50.10434122923711)
Charging_Point_LVGrid_97726_home_6,BranchTee_mvgd_1056_lvgd_97726_128,0.011,charging_point,,home,lv,0.011,POINT (10.797227009774025 50.094674452830844)
Charging_Point_LVGrid_99159_home_5,BranchTee_mvgd_1056_lvgd_99159_38,0.011,charging_point,,home,lv,0.011,POINT (10.691172512892079 50.10525727661165)
Charging_Point_LVGrid_97255_home_5,BranchTee_mvgd_1056_lvgd_97255_68,0.0037,charging_point,,home,lv,0.0037,POINT (10.674604026141559 50.11974286602127)
Charging_Point_LVGrid_97722_home_13,BranchTee_mvgd_1056_lvgd_97722_124,0.022,charging_point,,home,lv,0.022,POINT (10.79165263601173 50.09561245413896)
Charging_Point_LVGrid_99021_home_1,BranchTee_mvgd_1056_lvgd_99021_2,0.0037,charging_point,,home,lv,0.0037,POINT (10.777781647007117 50.102002048845364)
Charging_Point_LVGrid_97290_home_2,BranchTee_mvgd_1056_lvgd_97290_44,0.011,charging_point,,home,lv,0.011,POINT (10.716572970454386 50.1212852761271)
Charging_Point_LVGrid_99002_home_4,BranchTee_mvgd_1056_lvgd_99002_26,0.0037,charging_point,,home,lv,0.0037,POINT (10.664517066534302 50.098222484571465)
Charging_Point_LVGrid_97255_home_6,BranchTee_mvgd_1056_lvgd_97255_70,0.011,charging_point,,home,lv,0.011,POINT (10.673180588032661 50.117952979412735)
Charging_Point_LVGrid_97221_home_1,BranchTee_mvgd_1056_lvgd_97221_10,0.011,charging_point,,home,lv,0.011,POINT (10.75703239271781 50.11562904258386)
Charging_Point_LVGrid_97828_home_3,BranchTee_mvgd_1056_lvgd_97828_62,0.011,charging_point,,home,lv,0.011,POINT (10.770358839578288 50.07507747355935)
Charging_Point_LVGrid_97721_home_3,BranchTee_mvgd_1056_lvgd_97721_82,0.011,charging_point,,home,lv,0.011,POINT (10.791414261365444 50.08122742870121)
Charging_Point_LVGrid_97720_home_1,BranchTee_mvgd_1056_lvgd_97720_22,0.022,charging_point,,home,lv,0.022,POINT (10.786033648788619 50.09385299366018)
Charging_Point_LVGrid_97718_home_5,BranchTee_mvgd_1056_lvgd_97718_38,0.0037,charging_point,,home,lv,0.0037,POINT (10.78445914889354 50.08307383530369)
Charging_Point_LVGrid_98952_home_3,BranchTee_mvgd_1056_lvgd_98952_18,0.0037,charging_point,,home,lv,0.0037,POINT (10.756747302278448 50.09764775579066)
Charging_Point_LVGrid_97340_home_5,BranchTee_mvgd_1056_lvgd_97340_30,0.022,charging_point,,home,lv,0.022,POINT (10.764166041247641 50.12457303976103)
Charging_Point_LVGrid_99021_home_2,BranchTee_mvgd_1056_lvgd_99021_18,0.011,charging_point,,home,lv,0.011,POINT (10.777752356720029 50.10020392335174)
Charging_Point_LVGrid_97721_home_4,BranchTee_mvgd_1056_lvgd_97721_66,0.011,charging_point,,home,lv,0.011,POINT (10.791429154521438 50.08212649463013)
Charging_Point_LVGrid_98952_home_4,BranchTee_mvgd_1056_lvgd_98952_110,0.044,charging_point,,home,lv,0.044,POINT (10.759585029669857 50.10032637341706)
Charging_Point_LVGrid_97290_home_3,BranchTee_mvgd_1056_lvgd_97290_18,0.011,charging_point,,home,lv,0.011,POINT (10.716586472238223 50.12218434212855)
Charging_Point_LVGrid_97333_home_2,BranchTee_mvgd_1056_lvgd_97333_4,0.0037,charging_point,,home,lv,0.0037,POINT (10.73895660035997 50.122041642783074)
Charging_Point_LVGrid_98951_home_3,BranchTee_mvgd_1056_lvgd_98951_24,0.022,charging_point,,home,lv,0.022,POINT (10.756718807999887 50.095849621744875)
Charging_Point_LVGrid_97725_home_7,BranchTee_mvgd_1056_lvgd_97725_62,0.011,charging_point,,home,lv,0.011,POINT (10.799976465154216 50.0919576961483)
Charging_Point_LVGrid_98951_home_4,BranchTee_mvgd_1056_lvgd_98951_28,0.011,charging_point,,home,lv,0.011,POINT (10.75673305480375 50.09674868888994)
Charging_Point_LVGrid_440502_home_1,BranchTee_mvgd_1056_lvgd_440502_4,0.022,charging_point,,home,lv,0.022,POINT (10.814194066191643 50.106243737882366)
Charging_Point_LVGrid_98952_home_5,BranchTee_mvgd_1056_lvgd_98952_60,0.022,charging_point,,home,lv,0.022,POINT (10.75818753944844 50.10033567278434)
Charging_Point_LVGrid_97290_home_4,BranchTee_mvgd_1056_lvgd_97290_34,0.011,charging_point,,home,lv,0.011,POINT (10.717957553218195 50.12037742005456)
Charging_Point_LVGrid_97876_home_1,BranchTee_mvgd_1056_lvgd_97876_34,0.011,charging_point,,home,lv,0.011,POINT (10.69356295963205 50.0773689073456)
Charging_Point_LVGrid_98712_home_7,BranchTee_mvgd_1056_lvgd_98712_18,0.011,charging_point,,home,lv,0.011,POINT (10.685362529362969 50.09000671534961)
Charging_Point_LVGrid_99159_home_6,BranchTee_mvgd_1056_lvgd_99159_14,0.011,charging_point,,home,lv,0.011,POINT (10.69258320054736 50.10614787184993)
